Observatory: Charters Towers     
yyyy-MM-dd HH:mm:ss,  X (nT),    Y (nT),   Z (nT),     H (nT),  F (nT),  D (Degrees), I (Degrees) 
2019-08-06 00:00:00,  31408.1,   4026.9,   -37501.9,  31665.2,  49082.4,  7.306,    -49.823
2019-08-06 00:01:00,  31408.3,   4026.8,   -37501.9,  31665.4,  49082.5,  7.306,    -49.823
2019-08-06 00:02:00,  31408.8,   4026.8,   -37502.0,  31665.8,  49082.8,  7.306,    -49.823
2019-08-06 00:03:00,  31409.1,   4026.6,   -37502.0,  31666.2,  49083.1,  7.305,    -49.823
2019-08-06 00:04:00,  31409.4,   4026.7,   -37502.0,  31666.5,  49083.2,  7.305,    -49.822
2019-08-06 00:05:00,  31409.7,   4026.9,   -37502.0,  31666.8,  49083.4,  7.306,    -49.822
2019-08-06 00:06:00,  31409.5,   4027.0,   -37502.0,  31666.6,  49083.3,  7.306,    -49.822
2019-08-06 00:07:00,  31409.2,   4027.2,   -37502.0,  31666.3,  49083.2,  7.306,    -49.823
2019-08-06 00:08:00,  31408.6,   4027.0,   -37502.0,  31665.7,  49082.7,  7.306,    -49.823
2019-08-06 00:09:00,  31408.6,   4027.3,   -37501.9,  31665.8,  49082.7,  7.307,    -49.823
2019-08-06 00:10:00,  31408.4,   4027.0,   -37501.9,  31665.5,  49082.6,  7.306,    -49.823
2019-08-06 00:11:00,  31408.4,   4027.1,   -37501.9,  31665.6,  49082.6,  7.306,    -49.823
2019-08-06 00:12:00,  31408.6,   4027.0,   -37501.9,  31665.7,  49082.7,  7.306,    -49.823
2019-08-06 00:13:00,  31408.9,   4026.9,   -37501.9,  31666.0,  49082.9,  7.306,    -49.823
2019-08-06 00:14:00,  31409.6,   4026.0,   -37501.8,  31666.5,  49083.1,  7.304,    -49.822
2019-08-06 00:15:00,  31410.4,   4025.5,   -37501.6,  31667.3,  49083.5,  7.303,    -49.821
2019-08-06 00:16:00,  31409.1,   4027.1,   -37501.6,  31666.2,  49082.8,  7.306,    -49.822
2019-08-06 00:17:00,  31408.1,   4028.2,   -37501.7,  31665.4,  49082.3,  7.308,    -49.823
2019-08-06 00:18:00,  31407.9,   4027.3,   -37501.7,  31665.1,  49082.1,  7.307,    -49.823
2019-08-06 00:19:00,  31408.4,   4026.6,   -37501.6,  31665.4,  49082.2,  7.306,    -49.823
2019-08-06 00:20:00,  31408.5,   4026.7,   -37501.5,  31665.6,  49082.3,  7.306,    -49.823
2019-08-06 00:21:00,  31408.0,   4027.2,   -37501.4,  31665.1,  49081.9,  7.307,    -49.823
2019-08-06 00:22:00,  31407.6,   4027.0,   -37501.5,  31664.7,  49081.8,  7.306,    -49.824
2019-08-06 00:23:00,  31408.0,   4026.6,   -37501.4,  31665.0,  49081.8,  7.306,    -49.823
2019-08-06 00:24:00,  31408.3,   4026.8,   -37501.3,  31665.3,  49082.0,  7.306,    -49.823
2019-08-06 00:25:00,  31408.3,   4026.5,   -37501.2,  31665.3,  49081.9,  7.305,    -49.823
2019-08-06 00:26:00,  31408.5,   4026.6,   -37501.3,  31665.5,  49082.1,  7.306,    -49.823
2019-08-06 00:27:00,  31409.2,   4026.6,   -37501.3,  31666.2,  49082.5,  7.305,    -49.822
2019-08-06 00:28:00,  31409.3,   4026.6,   -37501.2,  31666.3,  49082.5,  7.305,    -49.822
2019-08-06 00:29:00,  31408.5,   4026.5,   -37501.2,  31665.6,  49082.0,  7.305,    -49.823
2019-08-06 00:30:00,  31408.7,   4026.2,   -37501.2,  31665.7,  49082.1,  7.305,    -49.823
2019-08-06 00:31:00,  31408.8,   4026.0,   -37501.0,  31665.7,  49082.0,  7.304,    -49.822
2019-08-06 00:32:00,  31409.0,   4025.7,   -37500.8,  31665.9,  49082.0,  7.304,    -49.822
2019-08-06 00:33:00,  31409.2,   4026.1,   -37500.7,  31666.2,  49082.1,  7.305,    -49.822
2019-08-06 00:34:00,  31409.3,   4026.5,   -37500.7,  31666.4,  49082.2,  7.305,    -49.822
2019-08-06 00:35:00,  31409.5,   4026.6,   -37500.7,  31666.6,  49082.3,  7.305,    -49.821
2019-08-06 00:36:00,  31409.8,   4026.3,   -37500.7,  31666.8,  49082.4,  7.305,    -49.821
2019-08-06 00:37:00,  31409.8,   4026.5,   -37500.5,  31666.8,  49082.3,  7.305,    -49.821
2019-08-06 00:38:00,  31409.9,   4026.5,   -37500.5,  31666.9,  49082.4,  7.305,    -49.821
2019-08-06 00:39:00,  31410.5,   4026.3,   -37500.4,  31667.5,  49082.7,  7.304,    -49.820
2019-08-06 00:40:00,  31410.4,   4026.5,   -37500.3,  31667.4,  49082.5,  7.305,    -49.820
2019-08-06 00:41:00,  31410.1,   4026.5,   -37500.2,  31667.1,  49082.3,  7.305,    -49.821
2019-08-06 00:42:00,  31409.8,   4026.8,   -37500.0,  31666.8,  49082.0,  7.306,    -49.821
2019-08-06 00:43:00,  31410.1,   4026.8,   -37500.0,  31667.2,  49082.1,  7.305,    -49.820
2019-08-06 00:44:00,  31409.8,   4026.7,   -37499.9,  31666.8,  49081.8,  7.305,    -49.821
2019-08-06 00:45:00,  31409.7,   4026.8,   -37499.8,  31666.8,  49081.7,  7.306,    -49.821
2019-08-06 00:46:00,  31409.7,   4026.7,   -37499.6,  31666.8,  49081.7,  7.305,    -49.820
2019-08-06 00:47:00,  31409.2,   4027.1,   -37499.5,  31666.3,  49081.2,  7.306,    -49.821
2019-08-06 00:48:00,  31409.4,   4027.5,   -37499.5,  31666.5,  49081.4,  7.307,    -49.821
2019-08-06 00:49:00,  31409.5,   4027.5,   -37499.5,  31666.7,  49081.5,  7.307,    -49.820
2019-08-06 00:50:00,  31409.4,   4027.3,   -37499.4,  31666.5,  49081.3,  7.307,    -49.820
2019-08-06 00:51:00,  31409.3,   4027.6,   -37499.3,  31666.5,  49081.2,  7.307,    -49.820
2019-08-06 00:52:00,  31408.3,   4028.1,   -37499.3,  31665.6,  49080.6,  7.308,    -49.821
2019-08-06 00:53:00,  31406.7,   4027.5,   -37499.1,  31663.8,  49079.4,  7.308,    -49.823
2019-08-06 00:54:00,  31406.4,   4026.4,   -37499.0,  31663.4,  49079.0,  7.306,    -49.823
2019-08-06 00:55:00,  31407.1,   4027.0,   -37498.8,  31664.2,  49079.4,  7.307,    -49.822
2019-08-06 00:56:00,  31406.2,   4028.1,   -37498.8,  31663.5,  49078.9,  7.309,    -49.823
2019-08-06 00:57:00,  31405.5,   4028.1,   -37498.9,  31662.8,  49078.5,  7.309,    -49.823
2019-08-06 00:58:00,  31405.3,   4027.7,   -37498.9,  31662.5,  49078.3,  7.308,    -49.824
2019-08-06 00:59:00,  31405.4,   4027.7,   -37498.7,  31662.7,  49078.3,  7.308,    -49.823
2019-08-06 01:00:00,  31405.1,   4027.8,   -37498.8,  31662.4,  49078.2,  7.308,    -49.824
2019-08-06 01:01:00,  31405.2,   4027.7,   -37498.8,  31662.5,  49078.3,  7.308,    -49.824
2019-08-06 01:02:00,  31404.5,   4027.4,   -37498.8,  31661.7,  49077.7,  7.308,    -49.824
2019-08-06 01:03:00,  31404.6,   4027.2,   -37498.8,  31661.7,  49077.7,  7.308,    -49.824
2019-08-06 01:04:00,  31404.7,   4027.8,   -37498.8,  31661.9,  49077.9,  7.309,    -49.824
2019-08-06 01:05:00,  31404.2,   4027.8,   -37498.8,  31661.4,  49077.6,  7.309,    -49.825
2019-08-06 01:06:00,  31403.8,   4027.9,   -37498.8,  31661.1,  49077.3,  7.309,    -49.825
2019-08-06 01:07:00,  31404.0,   4027.8,   -37499.0,  31661.2,  49077.6,  7.309,    -49.825
2019-08-06 01:08:00,  31403.6,   4027.9,   -37499.0,  31660.9,  49077.3,  7.309,    -49.825
2019-08-06 01:09:00,  31403.7,   4028.3,   -37499.1,  31661.0,  49077.5,  7.310,    -49.825
2019-08-06 01:10:00,  31404.0,   4028.5,   -37499.2,  31661.3,  49077.8,  7.310,    -49.825
2019-08-06 01:11:00,  31404.0,   4028.8,   -37499.4,  31661.3,  49077.9,  7.310,    -49.825
2019-08-06 01:12:00,  31404.0,   4028.8,   -37499.4,  31661.4,  49078.0,  7.311,    -49.825
2019-08-06 01:13:00,  31403.7,   4028.9,   -37499.4,  31661.1,  49077.8,  7.311,    -49.825
2019-08-06 01:14:00,  31403.6,   4028.9,   -37499.5,  31661.0,  49077.8,  7.311,    -49.825
2019-08-06 01:15:00,  31403.7,   4029.0,   -37499.5,  31661.1,  49077.9,  7.311,    -49.825
2019-08-06 01:16:00,  31403.8,   4029.1,   -37499.6,  31661.2,  49078.0,  7.311,    -49.825
2019-08-06 01:17:00,  31403.5,   4029.1,   -37499.5,  31660.9,  49077.8,  7.311,    -49.826
2019-08-06 01:18:00,  31403.8,   4029.3,   -37499.5,  31661.3,  49078.0,  7.311,    -49.825
2019-08-06 01:19:00,  31404.4,   4029.3,   -37499.6,  31661.8,  49078.4,  7.311,    -49.825
2019-08-06 01:20:00,  31404.7,   4029.6,   -37499.8,  31662.1,  49078.8,  7.312,    -49.825
2019-08-06 01:21:00,  31405.0,   4029.8,   -37499.8,  31662.5,  49079.0,  7.312,    -49.824
2019-08-06 01:22:00,  31405.1,   4029.9,   -37499.8,  31662.6,  49079.1,  7.312,    -49.824
2019-08-06 01:23:00,  31405.2,   4030.0,   -37499.9,  31662.7,  49079.2,  7.312,    -49.824
2019-08-06 01:24:00,  31404.8,   4030.0,   -37499.9,  31662.3,  49078.9,  7.312,    -49.825
2019-08-06 01:25:00,  31404.3,   4030.2,   -37499.9,  31661.8,  49078.7,  7.313,    -49.825
2019-08-06 01:26:00,  31404.5,   4030.4,   -37499.9,  31662.1,  49078.9,  7.313,    -49.825
2019-08-06 01:27:00,  31404.5,   4030.6,   -37500.0,  31662.1,  49078.9,  7.314,    -49.825
2019-08-06 01:28:00,  31404.6,   4030.8,   -37500.1,  31662.2,  49079.0,  7.314,    -49.825
2019-08-06 01:29:00,  31404.8,   4031.0,   -37500.1,  31662.4,  49079.2,  7.314,    -49.825
2019-08-06 01:30:00,  31404.8,   4031.0,   -37500.1,  31662.4,  49079.2,  7.314,    -49.825
2019-08-06 01:31:00,  31405.0,   4030.9,   -37500.1,  31662.6,  49079.3,  7.314,    -49.824
2019-08-06 01:32:00,  31405.8,   4030.5,   -37500.0,  31663.4,  49079.8,  7.313,    -49.824
2019-08-06 01:33:00,  31404.9,   4030.2,   -37500.0,  31662.5,  49079.1,  7.313,    -49.824
2019-08-06 01:34:00,  31405.6,   4030.1,   -37500.0,  31663.1,  49079.5,  7.312,    -49.824
2019-08-06 01:35:00,  31406.1,   4030.1,   -37499.9,  31663.6,  49079.8,  7.312,    -49.823
2019-08-06 01:36:00,  31406.1,   4030.0,   -37499.8,  31663.6,  49079.7,  7.312,    -49.823
2019-08-06 01:37:00,  31405.8,   4030.0,   -37499.8,  31663.3,  49079.5,  7.312,    -49.824
2019-08-06 01:38:00,  31405.2,   4030.0,   -37499.7,  31662.7,  49079.1,  7.312,    -49.824
2019-08-06 01:39:00,  31404.9,   4030.0,   -37499.5,  31662.4,  49078.7,  7.312,    -49.824
2019-08-06 01:40:00,  31404.8,   4030.1,   -37499.4,  31662.3,  49078.6,  7.313,    -49.824
2019-08-06 01:41:00,  31404.7,   4030.4,   -37499.3,  31662.3,  49078.5,  7.313,    -49.824
2019-08-06 01:42:00,  31404.4,   4030.6,   -37499.2,  31662.0,  49078.3,  7.314,    -49.824
2019-08-06 01:43:00,  31404.2,   4030.9,   -37499.1,  31661.8,  49078.1,  7.314,    -49.824
2019-08-06 01:44:00,  31404.3,   4031.4,   -37498.9,  31662.0,  49078.0,  7.315,    -49.824
2019-08-06 01:45:00,  31403.9,   4031.8,   -37498.8,  31661.7,  49077.7,  7.316,    -49.824
2019-08-06 01:46:00,  31404.0,   4032.5,   -37498.8,  31661.8,  49077.8,  7.317,    -49.824
2019-08-06 01:47:00,  31403.4,   4032.8,   -37498.7,  31661.3,  49077.4,  7.318,    -49.825
2019-08-06 01:48:00,  31402.6,   4033.0,   -37498.6,  31660.5,  49076.8,  7.318,    -49.825
2019-08-06 01:49:00,  31402.0,   4033.2,   -37498.4,  31659.9,  49076.3,  7.319,    -49.826
2019-08-06 01:50:00,  31401.9,   4033.6,   -37498.3,  31659.9,  49076.2,  7.320,    -49.826
2019-08-06 01:51:00,  31401.8,   4033.7,   -37498.3,  31659.8,  49076.1,  7.320,    -49.826
2019-08-06 01:52:00,  31402.1,   4034.4,   -37498.2,  31660.2,  49076.3,  7.321,    -49.825
2019-08-06 01:53:00,  31401.7,   4035.2,   -37498.2,  31659.9,  49076.1,  7.323,    -49.825
2019-08-06 01:54:00,  31401.6,   4034.8,   -37498.2,  31659.7,  49076.0,  7.322,    -49.826
2019-08-06 01:55:00,  31401.0,   4034.8,   -37498.0,  31659.1,  49075.5,  7.322,    -49.826
2019-08-06 01:56:00,  31401.3,   4035.5,   -37498.0,  31659.5,  49075.8,  7.323,    -49.826
2019-08-06 01:57:00,  31401.0,   4035.5,   -37498.1,  31659.3,  49075.6,  7.323,    -49.826
2019-08-06 01:58:00,  31400.6,   4034.9,   -37498.0,  31658.8,  49075.3,  7.322,    -49.826
2019-08-06 01:59:00,  31399.6,   4034.6,   -37497.8,  31657.8,  49074.4,  7.322,    -49.827
2019-08-06 02:00:00,  31399.7,   4034.7,   -37497.7,  31657.9,  49074.4,  7.322,    -49.827
2019-08-06 02:01:00,  31400.7,   4035.1,   -37497.7,  31658.9,  49075.1,  7.323,    -49.826
2019-08-06 02:02:00,  31400.5,   4035.1,   -37497.6,  31658.7,  49074.9,  7.323,    -49.826
2019-08-06 02:03:00,  31400.7,   4035.3,   -37497.6,  31658.9,  49075.0,  7.323,    -49.826
2019-08-06 02:04:00,  31400.3,   4035.2,   -37497.4,  31658.5,  49074.7,  7.323,    -49.826
2019-08-06 02:05:00,  31400.5,   4035.2,   -37497.4,  31658.7,  49074.7,  7.323,    -49.826
2019-08-06 02:06:00,  31400.7,   4035.7,   -37497.3,  31659.0,  49074.8,  7.324,    -49.826
2019-08-06 02:07:00,  31399.9,   4036.1,   -37497.2,  31658.2,  49074.3,  7.325,    -49.826
2019-08-06 02:08:00,  31400.1,   4036.9,   -37497.2,  31658.5,  49074.4,  7.326,    -49.826
2019-08-06 02:09:00,  31399.7,   4037.2,   -37497.2,  31658.2,  49074.2,  7.326,    -49.826
2019-08-06 02:10:00,  31399.0,   4037.2,   -37497.0,  31657.5,  49073.7,  7.327,    -49.827
2019-08-06 02:11:00,  31399.3,   4037.7,   -37496.9,  31657.8,  49073.8,  7.328,    -49.826
2019-08-06 02:12:00,  31399.3,   4038.0,   -37497.0,  31657.9,  49073.8,  7.328,    -49.826
2019-08-06 02:13:00,  31399.0,   4038.0,   -37496.9,  31657.6,  49073.6,  7.328,    -49.826
2019-08-06 02:14:00,  31398.6,   4038.1,   -37496.7,  31657.2,  49073.2,  7.328,    -49.827
2019-08-06 02:15:00,  31398.7,   4037.9,   -37496.6,  31657.3,  49073.2,  7.328,    -49.827
2019-08-06 02:16:00,  31398.7,   4037.9,   -37496.4,  31657.2,  49073.0,  7.328,    -49.826
2019-08-06 02:17:00,  31398.6,   4037.9,   -37496.4,  31657.1,  49072.9,  7.328,    -49.827
2019-08-06 02:18:00,  31398.4,   4037.8,   -37496.3,  31656.9,  49072.8,  7.328,    -49.827
2019-08-06 02:19:00,  31398.2,   4037.9,   -37496.2,  31656.8,  49072.6,  7.328,    -49.827
2019-08-06 02:20:00,  31398.4,   4038.4,   -37496.2,  31657.0,  49072.7,  7.329,    -49.826
2019-08-06 02:21:00,  31398.2,   4038.9,   -37496.1,  31657.0,  49072.6,  7.330,    -49.826
2019-08-06 02:22:00,  31398.6,   4039.3,   -37496.1,  31657.4,  49072.9,  7.331,    -49.826
2019-08-06 02:23:00,  31398.1,   4039.4,   -37496.0,  31656.9,  49072.5,  7.331,    -49.826
2019-08-06 02:24:00,  31397.9,   4039.6,   -37496.0,  31656.7,  49072.3,  7.331,    -49.827
2019-08-06 02:25:00,  31398.4,   4039.9,   -37495.9,  31657.2,  49072.6,  7.332,    -49.826
2019-08-06 02:26:00,  31398.0,   4040.4,   -37495.8,  31656.9,  49072.3,  7.333,    -49.826
2019-08-06 02:27:00,  31397.6,   4040.7,   -37495.7,  31656.6,  49072.1,  7.333,    -49.827
2019-08-06 02:28:00,  31397.2,   4040.8,   -37495.6,  31656.2,  49071.7,  7.334,    -49.827
2019-08-06 02:29:00,  31396.5,   4041.1,   -37495.5,  31655.5,  49071.2,  7.334,    -49.827
2019-08-06 02:30:00,  31395.6,   4041.2,   -37495.5,  31654.6,  49070.6,  7.335,    -49.828
2019-08-06 02:31:00,  31394.1,   4040.8,   -37495.4,  31653.1,  49069.6,  7.334,    -49.829
2019-08-06 02:32:00,  31392.9,   4039.6,   -37495.2,  31651.7,  49068.5,  7.333,    -49.830
2019-08-06 02:33:00,  31393.4,   4039.1,   -37495.1,  31652.1,  49068.7,  7.331,    -49.830
2019-08-06 02:34:00,  31393.2,   4039.0,   -37495.0,  31651.9,  49068.5,  7.331,    -49.830
2019-08-06 02:35:00,  31393.1,   4039.2,   -37494.9,  31651.9,  49068.4,  7.332,    -49.830
2019-08-06 02:36:00,  31393.2,   4038.8,   -37494.9,  31652.0,  49068.4,  7.331,    -49.830
2019-08-06 02:37:00,  31392.5,   4038.4,   -37494.8,  31651.2,  49067.9,  7.330,    -49.831
2019-08-06 02:38:00,  31392.1,   4038.1,   -37494.8,  31650.7,  49067.6,  7.330,    -49.831
2019-08-06 02:39:00,  31391.7,   4037.6,   -37494.6,  31650.3,  49067.2,  7.329,    -49.831
2019-08-06 02:40:00,  31390.7,   4037.1,   -37494.4,  31649.3,  49066.4,  7.329,    -49.832
2019-08-06 02:41:00,  31391.1,   4037.4,   -37494.4,  31649.6,  49066.6,  7.329,    -49.832
2019-08-06 02:42:00,  31391.9,   4037.1,   -37494.4,  31650.4,  49067.1,  7.328,    -49.831
2019-08-06 02:43:00,  31391.9,   4036.8,   -37494.4,  31650.4,  49067.0,  7.328,    -49.831
2019-08-06 02:44:00,  31392.2,   4036.4,   -37494.3,  31650.7,  49067.2,  7.327,    -49.831
2019-08-06 02:45:00,  31393.4,   4036.8,   -37494.3,  31651.9,  49067.9,  7.327,    -49.830
2019-08-06 02:46:00,  31393.3,   4036.8,   -37494.3,  31651.7,  49067.9,  7.327,    -49.830
2019-08-06 02:47:00,  31393.2,   4036.9,   -37494.2,  31651.7,  49067.7,  7.327,    -49.830
2019-08-06 02:48:00,  31393.1,   4037.1,   -37494.2,  31651.6,  49067.7,  7.328,    -49.830
2019-08-06 02:49:00,  31392.7,   4036.5,   -37494.2,  31651.1,  49067.4,  7.327,    -49.830
2019-08-06 02:50:00,  31391.3,   4035.4,   -37494.0,  31649.6,  49066.3,  7.325,    -49.831
2019-08-06 02:51:00,  31390.8,   4035.1,   -37493.8,  31649.1,  49065.8,  7.325,    -49.832
2019-08-06 02:52:00,  31391.5,   4035.6,   -37493.7,  31649.8,  49066.2,  7.326,    -49.831
2019-08-06 02:53:00,  31391.4,   4035.4,   -37493.7,  31649.7,  49066.1,  7.325,    -49.831
2019-08-06 02:54:00,  31391.9,   4035.0,   -37493.7,  31650.2,  49066.4,  7.324,    -49.831
2019-08-06 02:55:00,  31392.2,   4033.8,   -37493.7,  31650.3,  49066.5,  7.322,    -49.831
2019-08-06 02:56:00,  31392.6,   4033.8,   -37493.6,  31650.8,  49066.7,  7.322,    -49.830
2019-08-06 02:57:00,  31392.1,   4033.2,   -37493.5,  31650.2,  49066.3,  7.321,    -49.831
2019-08-06 02:58:00,  31393.6,   4033.1,   -37493.6,  31651.6,  49067.2,  7.321,    -49.829
2019-08-06 02:59:00,  31393.7,   4033.2,   -37493.7,  31651.7,  49067.3,  7.321,    -49.829
2019-08-06 03:00:00,  31393.5,   4033.3,   -37493.8,  31651.5,  49067.3,  7.321,    -49.830
2019-08-06 03:01:00,  31393.6,   4033.1,   -37493.8,  31651.6,  49067.4,  7.321,    -49.830
2019-08-06 03:02:00,  31394.8,   4033.3,   -37493.8,  31652.8,  49068.2,  7.321,    -49.828
2019-08-06 03:03:00,  31396.5,   4034.2,   -37494.0,  31654.6,  49069.5,  7.322,    -49.827
2019-08-06 03:04:00,  31396.7,   4034.1,   -37494.2,  31654.8,  49069.7,  7.322,    -49.827
2019-08-06 03:05:00,  31396.7,   4033.4,   -37494.0,  31654.7,  49069.6,  7.320,    -49.827
2019-08-06 03:06:00,  31397.4,   4033.5,   -37494.1,  31655.5,  49070.1,  7.320,    -49.826
2019-08-06 03:07:00,  31398.0,   4033.4,   -37494.2,  31656.1,  49070.6,  7.320,    -49.826
2019-08-06 03:08:00,  31398.0,   4033.2,   -37494.3,  31656.0,  49070.6,  7.320,    -49.826
2019-08-06 03:09:00,  31398.2,   4033.0,   -37494.2,  31656.2,  49070.6,  7.319,    -49.826
2019-08-06 03:10:00,  31399.1,   4033.2,   -37494.3,  31657.1,  49071.3,  7.320,    -49.825
2019-08-06 03:11:00,  31399.9,   4033.4,   -37494.5,  31657.8,  49071.9,  7.320,    -49.824
2019-08-06 03:12:00,  31400.4,   4033.1,   -37494.5,  31658.3,  49072.3,  7.319,    -49.824
2019-08-06 03:13:00,  31401.0,   4032.9,   -37494.6,  31658.9,  49072.7,  7.319,    -49.824
2019-08-06 03:14:00,  31401.2,   4032.8,   -37494.6,  31659.1,  49072.8,  7.318,    -49.823
2019-08-06 03:15:00,  31401.5,   4033.1,   -37494.7,  31659.4,  49073.1,  7.319,    -49.823
2019-08-06 03:16:00,  31402.2,   4032.8,   -37494.8,  31660.0,  49073.6,  7.318,    -49.823
2019-08-06 03:17:00,  31402.3,   4032.8,   -37494.8,  31660.2,  49073.7,  7.318,    -49.823
2019-08-06 03:18:00,  31402.1,   4032.8,   -37494.8,  31660.0,  49073.6,  7.318,    -49.823
2019-08-06 03:19:00,  31401.6,   4033.1,   -37494.7,  31659.5,  49073.2,  7.319,    -49.823
2019-08-06 03:20:00,  31401.4,   4033.1,   -37494.8,  31659.4,  49073.2,  7.319,    -49.823
2019-08-06 03:21:00,  31401.5,   4032.5,   -37494.8,  31659.3,  49073.1,  7.318,    -49.823
2019-08-06 03:22:00,  31402.2,   4032.7,   -37494.8,  31660.1,  49073.6,  7.318,    -49.823
2019-08-06 03:23:00,  31402.6,   4033.2,   -37494.8,  31660.5,  49073.9,  7.319,    -49.822
2019-08-06 03:24:00,  31403.2,   4032.9,   -37494.9,  31661.1,  49074.4,  7.318,    -49.822
2019-08-06 03:25:00,  31403.0,   4032.8,   -37494.9,  31660.9,  49074.2,  7.318,    -49.822
2019-08-06 03:26:00,  31403.0,   4032.9,   -37494.9,  31660.9,  49074.2,  7.318,    -49.822
2019-08-06 03:27:00,  31403.0,   4033.2,   -37494.9,  31661.0,  49074.3,  7.319,    -49.822
2019-08-06 03:28:00,  31403.2,   4033.9,   -37495.0,  31661.2,  49074.5,  7.320,    -49.822
2019-08-06 03:29:00,  31403.3,   4034.2,   -37495.1,  31661.4,  49074.7,  7.320,    -49.822
2019-08-06 03:30:00,  31403.2,   4034.4,   -37495.1,  31661.3,  49074.7,  7.321,    -49.822
2019-08-06 03:31:00,  31403.2,   4034.9,   -37495.1,  31661.4,  49074.7,  7.322,    -49.822
2019-08-06 03:32:00,  31403.5,   4035.7,   -37495.2,  31661.7,  49075.0,  7.323,    -49.822
2019-08-06 03:33:00,  31403.9,   4036.7,   -37495.3,  31662.3,  49075.4,  7.325,    -49.821
2019-08-06 03:34:00,  31403.4,   4037.2,   -37495.3,  31661.9,  49075.2,  7.326,    -49.821
2019-08-06 03:35:00,  31403.0,   4037.7,   -37495.3,  31661.5,  49074.9,  7.327,    -49.822
2019-08-06 03:36:00,  31402.3,   4038.1,   -37495.4,  31660.9,  49074.6,  7.328,    -49.822
2019-08-06 03:37:00,  31401.8,   4038.5,   -37495.4,  31660.4,  49074.3,  7.328,    -49.823
2019-08-06 03:38:00,  31401.1,   4038.4,   -37495.3,  31659.7,  49073.8,  7.328,    -49.823
2019-08-06 03:39:00,  31400.7,   4038.8,   -37495.3,  31659.4,  49073.6,  7.329,    -49.824
2019-08-06 03:40:00,  31400.4,   4039.1,   -37495.3,  31659.2,  49073.4,  7.330,    -49.824
2019-08-06 03:41:00,  31401.2,   4040.0,   -37495.4,  31660.0,  49074.0,  7.331,    -49.823
2019-08-06 03:42:00,  31400.8,   4040.4,   -37495.4,  31659.7,  49073.9,  7.332,    -49.824
2019-08-06 03:43:00,  31400.7,   4041.0,   -37495.6,  31659.6,  49073.9,  7.333,    -49.824
2019-08-06 03:44:00,  31399.7,   4039.9,   -37495.5,  31658.5,  49073.1,  7.331,    -49.825
2019-08-06 03:45:00,  31399.7,   4040.1,   -37495.4,  31658.6,  49073.1,  7.332,    -49.825
2019-08-06 03:46:00,  31399.4,   4040.2,   -37495.5,  31658.3,  49073.0,  7.332,    -49.825
2019-08-06 03:47:00,  31399.8,   4040.3,   -37495.6,  31658.7,  49073.3,  7.332,    -49.825
2019-08-06 03:48:00,  31399.5,   4039.7,   -37495.6,  31658.3,  49073.0,  7.331,    -49.825
2019-08-06 03:49:00,  31399.3,   4039.6,   -37495.5,  31658.1,  49072.8,  7.331,    -49.825
2019-08-06 03:50:00,  31399.3,   4039.7,   -37495.4,  31658.1,  49072.8,  7.331,    -49.825
2019-08-06 03:51:00,  31399.7,   4039.7,   -37495.4,  31658.5,  49073.0,  7.331,    -49.825
2019-08-06 03:52:00,  31400.3,   4040.0,   -37495.6,  31659.1,  49073.7,  7.332,    -49.824
2019-08-06 03:53:00,  31400.3,   4040.4,   -37495.6,  31659.1,  49073.7,  7.332,    -49.824
2019-08-06 03:54:00,  31400.4,   4041.2,   -37495.8,  31659.3,  49073.9,  7.334,    -49.824
2019-08-06 03:55:00,  31397.0,   4040.0,   -37495.7,  31655.8,  49071.6,  7.332,    -49.827
2019-08-06 03:56:00,  31397.2,   4040.8,   -37495.5,  31656.2,  49071.6,  7.334,    -49.827
2019-08-06 03:57:00,  31395.3,   4040.9,   -37495.6,  31654.3,  49070.5,  7.334,    -49.829
2019-08-06 03:58:00,  31397.3,   4042.2,   -37495.7,  31656.4,  49071.9,  7.336,    -49.827
2019-08-06 03:59:00,  31395.7,   4041.9,   -37495.7,  31654.8,  49070.9,  7.336,    -49.828
2019-08-06 04:00:00,  31392.1,   4039.6,   -37495.3,  31650.9,  49068.1,  7.333,    -49.831
2019-08-06 04:01:00,  31394.2,   4040.0,   -37495.4,  31653.1,  49069.6,  7.333,    -49.829
2019-08-06 04:02:00,  31395.2,   4039.7,   -37495.5,  31654.0,  49070.2,  7.332,    -49.829
2019-08-06 04:03:00,  31394.5,   4039.3,   -37495.4,  31653.3,  49069.7,  7.331,    -49.829
2019-08-06 04:04:00,  31393.7,   4038.2,   -37495.4,  31652.3,  49069.1,  7.330,    -49.830
2019-08-06 04:05:00,  31392.8,   4037.4,   -37495.1,  31651.4,  49068.3,  7.329,    -49.831
2019-08-06 04:06:00,  31394.1,   4038.2,   -37495.1,  31652.7,  49069.1,  7.330,    -49.829
2019-08-06 04:07:00,  31394.3,   4038.9,   -37495.2,  31653.0,  49069.4,  7.331,    -49.829
2019-08-06 04:08:00,  31395.1,   4040.1,   -37495.3,  31654.0,  49070.1,  7.333,    -49.829
2019-08-06 04:09:00,  31394.8,   4040.8,   -37495.5,  31653.8,  49070.1,  7.334,    -49.829
2019-08-06 04:10:00,  31394.4,   4040.7,   -37495.4,  31653.4,  49069.8,  7.334,    -49.829
2019-08-06 04:11:00,  31395.4,   4040.6,   -37495.5,  31654.3,  49070.4,  7.334,    -49.828
2019-08-06 04:12:00,  31396.4,   4040.1,   -37495.6,  31655.3,  49071.2,  7.333,    -49.828
