Observatory: Charters Towers     
yyyy-MM-dd HH:mm:ss,  X (nT),    Y (nT),   Z (nT),     H (nT),  F (nT),  D (Degrees), I (Degrees) 
2019-09-01 01:36:00,  31407.6,   4011.0,   -37500.2,  31662.7,  49079.4,  7.278,    -49.824
2019-09-01 01:37:00,  31407.8,   4011.1,   -37500.0,  31662.9,  49079.4,  7.278,    -49.824
2019-09-01 01:38:00,  31407.3,   4011.2,   -37499.8,  31662.4,  49079.0,  7.278,    -49.824
2019-09-01 01:39:00,  31407.4,   4011.1,   -37499.7,  31662.5,  49078.9,  7.278,    -49.824
2019-09-01 01:40:00,  31407.8,   4011.1,   -37499.7,  31662.9,  49079.2,  7.278,    -49.824
2019-09-01 01:41:00,  31407.6,   4011.1,   -37499.6,  31662.7,  49079.0,  7.278,    -49.824
2019-09-01 01:42:00,  31407.9,   4011.2,   -37499.5,  31663.0,  49079.1,  7.278,    -49.824
2019-09-01 01:43:00,  31408.2,   4011.0,   -37499.4,  31663.3,  49079.2,  7.278,    -49.823
2019-09-01 01:44:00,  31408.6,   4010.8,   -37499.3,  31663.6,  49079.3,  7.277,    -49.823
2019-09-01 01:45:00,  31409.0,   4010.9,   -37499.3,  31664.0,  49079.6,  7.277,    -49.823
2019-09-01 01:46:00,  31408.9,   4011.0,   -37499.2,  31664.0,  49079.5,  7.277,    -49.823
2019-09-01 01:47:00,  31409.4,   4011.0,   -37499.2,  31664.4,  49079.8,  7.277,    -49.822
2019-09-01 01:48:00,  31410.4,   4011.4,   -37499.2,  31665.5,  49080.5,  7.278,    -49.821
2019-09-01 01:49:00,  31411.5,   4011.4,   -37499.2,  31666.6,  49081.2,  7.277,    -49.820
2019-09-01 01:50:00,  31411.9,   4011.5,   -37499.3,  31667.0,  49081.6,  7.278,    -49.820
2019-09-01 01:51:00,  31411.6,   4011.4,   -37499.4,  31666.7,  49081.4,  7.278,    -49.820
2019-09-01 01:52:00,  31411.2,   4011.6,   -37499.3,  31666.3,  49081.1,  7.278,    -49.821
2019-09-01 01:53:00,  31410.8,   4011.9,   -37499.3,  31666.0,  49080.9,  7.279,    -49.821
2019-09-01 01:54:00,  31410.0,   4012.4,   -37499.2,  31665.2,  49080.3,  7.280,    -49.822
2019-09-01 01:55:00,  31409.3,   4012.5,   -37499.1,  31664.6,  49079.8,  7.280,    -49.822
2019-09-01 01:56:00,  31408.8,   4012.9,   -37499.0,  31664.2,  49079.4,  7.281,    -49.822
2019-09-01 01:57:00,  31408.5,   4013.3,   -37498.9,  31663.8,  49079.1,  7.282,    -49.822
2019-09-01 01:58:00,  31408.1,   4013.1,   -37498.8,  31663.4,  49078.8,  7.281,    -49.823
2019-09-01 01:59:00,  31408.3,   4013.2,   -37498.7,  31663.7,  49078.9,  7.282,    -49.822
2019-09-01 02:00:00,  31408.8,   4013.4,   -37498.7,  31664.2,  49079.3,  7.282,    -49.822
2019-09-01 02:01:00,  31408.7,   4012.9,   -37498.7,  31664.0,  49079.1,  7.281,    -49.822
2019-09-01 02:02:00,  31409.6,   4013.1,   -37498.6,  31664.9,  49079.7,  7.281,    -49.821
2019-09-01 02:03:00,  31409.8,   4013.6,   -37498.8,  31665.2,  49080.0,  7.282,    -49.821
2019-09-01 02:04:00,  31410.1,   4013.2,   -37498.8,  31665.4,  49080.1,  7.281,    -49.821
2019-09-01 02:05:00,  31409.8,   4012.7,   -37498.8,  31665.1,  49079.9,  7.280,    -49.821
2019-09-01 02:06:00,  31410.2,   4012.5,   -37498.8,  31665.4,  49080.2,  7.280,    -49.821
2019-09-01 02:07:00,  31411.1,   4012.5,   -37498.8,  31666.3,  49080.8,  7.280,    -49.820
2019-09-01 02:08:00,  31411.6,   4012.7,   -37498.8,  31666.9,  49081.1,  7.280,    -49.820
2019-09-01 02:09:00,  31411.6,   4013.4,   -37498.9,  31666.9,  49081.2,  7.281,    -49.820
2019-09-01 02:10:00,  31410.3,   4013.2,   -37498.9,  31665.6,  49080.4,  7.281,    -49.821
2019-09-01 02:11:00,  31410.0,   4012.4,   -37499.0,  31665.2,  49080.2,  7.280,    -49.821
2019-09-01 02:12:00,  31411.7,   4010.6,   -37499.0,  31666.7,  49081.1,  7.276,    -49.820
2019-09-01 02:13:00,  31413.8,   4009.0,   -37499.0,  31668.6,  49082.3,  7.273,    -49.818
2019-09-01 02:14:00,  31413.4,   4009.7,   -37498.9,  31668.2,  49082.0,  7.274,    -49.818
2019-09-01 02:15:00,  31414.0,   4010.6,   -37499.0,  31669.0,  49082.5,  7.275,    -49.818
2019-09-01 02:16:00,  31415.3,   4008.7,   -37499.0,  31670.1,  49083.3,  7.272,    -49.817
2019-09-01 02:17:00,  31415.2,   4010.3,   -37499.0,  31670.2,  49083.4,  7.275,    -49.817
2019-09-01 02:18:00,  31416.6,   4008.3,   -37499.1,  31671.2,  49084.1,  7.271,    -49.816
2019-09-01 02:19:00,  31416.8,   4008.2,   -37499.0,  31671.4,  49084.1,  7.271,    -49.816
2019-09-01 02:20:00,  31417.2,   4007.7,   -37498.9,  31671.8,  49084.3,  7.270,    -49.815
2019-09-01 02:21:00,  31416.1,   4007.9,   -37498.8,  31670.7,  49083.6,  7.270,    -49.816
2019-09-01 02:22:00,  31415.4,   4008.4,   -37498.8,  31670.1,  49083.2,  7.271,    -49.817
2019-09-01 02:23:00,  31415.3,   4007.3,   -37498.7,  31669.9,  49082.9,  7.269,    -49.817
2019-09-01 02:24:00,  31415.4,   4006.4,   -37498.6,  31669.9,  49082.8,  7.268,    -49.817
2019-09-01 02:25:00,  31413.8,   4006.3,   -37498.4,  31668.3,  49081.6,  7.268,    -49.818
2019-09-01 02:26:00,  31414.8,   4005.7,   -37498.3,  31669.1,  49082.1,  7.267,    -49.817
2019-09-01 02:27:00,  31415.3,   4005.6,   -37498.1,  31669.7,  49082.3,  7.266,    -49.817
2019-09-01 02:28:00,  31415.8,   4005.4,   -37498.0,  31670.2,  49082.6,  7.266,    -49.816
2019-09-01 02:29:00,  31415.8,   4005.3,   -37497.9,  31670.1,  49082.5,  7.266,    -49.816
2019-09-01 02:30:00,  31415.7,   4005.5,   -37497.9,  31670.0,  49082.4,  7.266,    -49.816
2019-09-01 02:31:00,  31415.4,   4005.6,   -37497.7,  31669.7,  49082.1,  7.266,    -49.816
2019-09-01 02:32:00,  31415.2,   4005.8,   -37497.6,  31669.6,  49081.9,  7.267,    -49.816
2019-09-01 02:33:00,  31415.1,   4005.8,   -37497.5,  31669.5,  49081.8,  7.267,    -49.816
2019-09-01 02:34:00,  31414.7,   4005.9,   -37497.4,  31669.1,  49081.4,  7.267,    -49.817
2019-09-01 02:35:00,  31414.2,   4005.9,   -37497.2,  31668.5,  49081.0,  7.267,    -49.817
2019-09-01 02:36:00,  31413.6,   4006.0,   -37497.0,  31668.0,  49080.4,  7.267,    -49.817
2019-09-01 02:37:00,  31413.6,   4005.8,   -37496.9,  31668.0,  49080.3,  7.267,    -49.817
2019-09-01 02:38:00,  31413.6,   4005.8,   -37496.7,  31668.0,  49080.2,  7.267,    -49.817
2019-09-01 02:39:00,  31413.6,   4006.2,   -37496.6,  31668.1,  49080.1,  7.268,    -49.817
2019-09-01 02:40:00,  31413.9,   4006.8,   -37496.5,  31668.4,  49080.3,  7.269,    -49.817
2019-09-01 02:41:00,  31414.5,   4006.5,   -37496.5,  31669.0,  49080.6,  7.268,    -49.816
2019-09-01 02:42:00,  31414.8,   4006.6,   -37496.3,  31669.2,  49080.7,  7.268,    -49.816
2019-09-01 02:43:00,  31415.3,   4007.2,   -37496.2,  31669.8,  49081.0,  7.269,    -49.815
2019-09-01 02:44:00,  31415.3,   4007.6,   -37496.1,  31669.9,  49081.0,  7.270,    -49.815
2019-09-01 02:45:00,  31415.7,   4008.0,   -37496.0,  31670.3,  49081.2,  7.271,    -49.815
2019-09-01 02:46:00,  31415.8,   4008.8,   -37496.0,  31670.6,  49081.3,  7.272,    -49.814
2019-09-01 02:47:00,  31415.7,   4009.0,   -37495.9,  31670.4,  49081.2,  7.272,    -49.814
2019-09-01 02:48:00,  31414.9,   4009.9,   -37495.8,  31669.8,  49080.7,  7.274,    -49.815
2019-09-01 02:49:00,  31415.6,   4010.4,   -37495.7,  31670.6,  49081.1,  7.275,    -49.814
2019-09-01 02:50:00,  31416.5,   4010.7,   -37495.8,  31671.5,  49081.7,  7.275,    -49.813
2019-09-01 02:51:00,  31416.3,   4010.8,   -37495.7,  31671.3,  49081.5,  7.275,    -49.813
2019-09-01 02:52:00,  31416.2,   4010.8,   -37495.6,  31671.2,  49081.4,  7.275,    -49.813
2019-09-01 02:53:00,  31415.7,   4010.7,   -37495.5,  31670.7,  49081.0,  7.275,    -49.814
2019-09-01 02:54:00,  31415.1,   4010.7,   -37495.4,  31670.1,  49080.6,  7.275,    -49.814
2019-09-01 02:55:00,  31414.2,   4010.3,   -37495.2,  31669.2,  49079.8,  7.275,    -49.815
2019-09-01 02:56:00,  31414.0,   4010.1,   -37495.1,  31668.9,  49079.6,  7.275,    -49.815
2019-09-01 02:57:00,  31414.1,   4010.1,   -37495.0,  31669.0,  49079.6,  7.275,    -49.815
2019-09-01 02:58:00,  31414.7,   4010.6,   -37495.0,  31669.7,  49079.9,  7.275,    -49.814
2019-09-01 02:59:00,  31414.5,   4010.9,   -37494.9,  31669.5,  49079.8,  7.276,    -49.814
2019-09-01 03:00:00,  31413.6,   4011.1,   -37494.8,  31668.6,  49079.1,  7.277,    -49.815
2019-09-01 03:01:00,  31413.8,   4011.8,   -37494.7,  31669.0,  49079.3,  7.278,    -49.815
2019-09-01 03:02:00,  31414.3,   4012.9,   -37494.8,  31669.6,  49079.7,  7.280,    -49.814
2019-09-01 03:03:00,  31413.8,   4013.6,   -37494.7,  31669.2,  49079.4,  7.281,    -49.815
2019-09-01 03:04:00,  31413.0,   4013.7,   -37494.6,  31668.4,  49078.8,  7.281,    -49.815
2019-09-01 03:05:00,  31412.5,   4014.1,   -37494.4,  31668.0,  49078.4,  7.282,    -49.815
2019-09-01 03:06:00,  31412.4,   4014.5,   -37494.3,  31667.9,  49078.3,  7.283,    -49.815
2019-09-01 03:07:00,  31412.3,   4015.0,   -37494.1,  31667.8,  49078.1,  7.284,    -49.815
2019-09-01 03:08:00,  31411.8,   4014.8,   -37494.0,  31667.3,  49077.7,  7.284,    -49.816
2019-09-01 03:09:00,  31411.3,   4014.9,   -37493.8,  31666.8,  49077.2,  7.284,    -49.816
2019-09-01 03:10:00,  31410.6,   4015.4,   -37493.6,  31666.2,  49076.7,  7.285,    -49.816
2019-09-01 03:11:00,  31409.7,   4015.3,   -37493.5,  31665.3,  49076.0,  7.285,    -49.817
2019-09-01 03:12:00,  31409.0,   4015.4,   -37493.2,  31664.6,  49075.4,  7.285,    -49.818
2019-09-01 03:13:00,  31408.6,   4015.6,   -37493.0,  31664.2,  49074.9,  7.286,    -49.818
2019-09-01 03:14:00,  31407.7,   4015.6,   -37492.8,  31663.4,  49074.2,  7.286,    -49.818
2019-09-01 03:15:00,  31407.6,   4016.0,   -37492.6,  31663.3,  49074.0,  7.287,    -49.818
2019-09-01 03:16:00,  31406.9,   4015.8,   -37492.4,  31662.6,  49073.5,  7.287,    -49.819
2019-09-01 03:17:00,  31405.8,   4015.7,   -37492.3,  31661.5,  49072.6,  7.287,    -49.820
2019-09-01 03:18:00,  31404.7,   4014.8,   -37492.0,  31660.3,  49071.6,  7.285,    -49.820
2019-09-01 03:19:00,  31403.4,   4014.7,   -37491.8,  31659.0,  49070.7,  7.285,    -49.821
2019-09-01 03:20:00,  31401.6,   4014.1,   -37491.5,  31657.1,  49069.2,  7.285,    -49.823
2019-09-01 03:21:00,  31399.8,   4014.1,   -37491.2,  31655.3,  49067.8,  7.285,    -49.824
2019-09-01 03:22:00,  31398.4,   4014.5,   -37490.8,  31654.0,  49066.7,  7.286,    -49.825
2019-09-01 03:23:00,  31398.3,   4015.0,   -37490.6,  31654.0,  49066.5,  7.287,    -49.825
2019-09-01 03:24:00,  31397.4,   4015.9,   -37490.5,  31653.2,  49065.9,  7.289,    -49.826
2019-09-01 03:25:00,  31396.5,   4016.1,   -37490.3,  31652.3,  49065.2,  7.289,    -49.826
2019-09-01 03:26:00,  31395.2,   4016.7,   -37490.1,  31651.1,  49064.3,  7.291,    -49.827
2019-09-01 03:27:00,  31393.8,   4017.3,   -37489.9,  31649.7,  49063.2,  7.292,    -49.828
2019-09-01 03:28:00,  31392.0,   4017.8,   -37489.7,  31648.0,  49062.0,  7.294,    -49.830
2019-09-01 03:29:00,  31389.8,   4018.3,   -37489.5,  31646.0,  49060.5,  7.295,    -49.831
2019-09-01 03:30:00,  31387.9,   4018.2,   -37489.3,  31644.1,  49059.1,  7.295,    -49.833
2019-09-01 03:31:00,  31386.5,   4018.6,   -37489.0,  31642.7,  49058.0,  7.296,    -49.834
2019-09-01 03:32:00,  31386.7,   4019.8,   -37488.9,  31643.0,  49058.1,  7.298,    -49.833
2019-09-01 03:33:00,  31386.2,   4020.1,   -37488.8,  31642.7,  49057.8,  7.299,    -49.834
2019-09-01 03:34:00,  31384.2,   4019.6,   -37488.7,  31640.5,  49056.4,  7.299,    -49.836
2019-09-01 03:35:00,  31382.4,   4019.5,   -37488.4,  31638.8,  49055.0,  7.299,    -49.837
2019-09-01 03:36:00,  31381.1,   4019.8,   -37488.2,  31637.5,  49054.1,  7.300,    -49.838
2019-09-01 03:37:00,  31380.0,   4019.5,   -37488.0,  31636.4,  49053.2,  7.299,    -49.839
2019-09-01 03:38:00,  31378.8,   4019.5,   -37487.9,  31635.2,  49052.3,  7.300,    -49.840
2019-09-01 03:39:00,  31378.2,   4019.8,   -37487.8,  31634.6,  49051.8,  7.300,    -49.840
2019-09-01 03:40:00,  31376.9,   4020.1,   -37487.7,  31633.4,  49051.0,  7.301,    -49.841
2019-09-01 03:41:00,  31375.4,   4020.4,   -37487.6,  31632.0,  49050.0,  7.302,    -49.842
2019-09-01 03:42:00,  31374.2,   4020.0,   -37487.5,  31630.7,  49049.1,  7.302,    -49.843
2019-09-01 03:43:00,  31374.0,   4020.1,   -37487.4,  31630.6,  49048.9,  7.302,    -49.843
2019-09-01 03:44:00,  31373.3,   4020.3,   -37487.3,  31629.8,  49048.4,  7.302,    -49.844
2019-09-01 03:45:00,  31373.3,   4020.8,   -37487.3,  31629.9,  49048.4,  7.303,    -49.844
2019-09-01 03:46:00,  31374.0,   4021.3,   -37487.4,  31630.7,  49049.0,  7.304,    -49.843
2019-09-01 03:47:00,  31373.9,   4021.2,   -37487.4,  31630.6,  49049.0,  7.304,    -49.844
2019-09-01 03:48:00,  31373.0,   4021.1,   -37487.4,  31629.6,  49048.3,  7.304,    -49.844
2019-09-01 03:49:00,  31371.9,   4021.3,   -37487.3,  31628.6,  49047.6,  7.304,    -49.845
2019-09-01 03:50:00,  31370.9,   4020.6,   -37487.3,  31627.5,  49046.9,  7.303,    -49.846
2019-09-01 03:51:00,  31369.4,   4019.7,   -37487.2,  31625.9,  49045.7,  7.302,    -49.848
2019-09-01 03:52:00,  31368.2,   4018.6,   -37487.0,  31624.6,  49044.7,  7.300,    -49.849
2019-09-01 03:53:00,  31368.7,   4018.2,   -37486.9,  31625.0,  49045.0,  7.300,    -49.848
2019-09-01 03:54:00,  31368.7,   4017.6,   -37487.0,  31624.9,  49045.0,  7.299,    -49.848
2019-09-01 03:55:00,  31368.0,   4017.4,   -37487.0,  31624.3,  49044.6,  7.298,    -49.849
2019-09-01 03:56:00,  31367.0,   4017.4,   -37486.9,  31623.2,  49043.8,  7.299,    -49.850
2019-09-01 03:57:00,  31366.0,   4017.2,   -37486.9,  31622.2,  49043.2,  7.298,    -49.851
2019-09-01 03:58:00,  31366.0,   4016.8,   -37486.8,  31622.2,  49043.1,  7.298,    -49.851
2019-09-01 03:59:00,  31366.9,   4017.4,   -37486.9,  31623.1,  49043.7,  7.298,    -49.850
2019-09-01 04:00:00,  31367.1,   4018.3,   -37487.0,  31623.4,  49044.0,  7.300,    -49.850
2019-09-01 04:01:00,  31365.9,   4018.5,   -37487.1,  31622.3,  49043.4,  7.301,    -49.851
2019-09-01 04:02:00,  31364.1,   4017.5,   -37486.8,  31620.3,  49041.9,  7.299,    -49.852
2019-09-01 04:03:00,  31363.2,   4017.2,   -37486.7,  31619.4,  49041.2,  7.299,    -49.853
2019-09-01 04:04:00,  31363.3,   4016.8,   -37486.6,  31619.5,  49041.1,  7.298,    -49.853
2019-09-01 04:05:00,  31363.4,   4016.6,   -37486.6,  31619.6,  49041.3,  7.298,    -49.853
2019-09-01 04:06:00,  31364.5,   4016.9,   -37486.6,  31620.7,  49041.9,  7.298,    -49.852
2019-09-01 04:07:00,  31364.0,   4017.6,   -37486.7,  31620.2,  49041.7,  7.300,    -49.852
2019-09-01 04:08:00,  31361.8,   4016.8,   -37486.7,  31618.0,  49040.2,  7.299,    -49.854
2019-09-01 04:09:00,  31360.3,   4016.5,   -37486.5,  31616.4,  49039.1,  7.298,    -49.855
2019-09-01 04:10:00,  31358.8,   4016.2,   -37486.3,  31614.9,  49038.0,  7.298,    -49.857
